timestamp,bench id,lat,lng,column a,column b,column c,column d,column e,column f,column g,column h,column i,column j,column k,column l,column m,column n,column o,column p
80317203712,14682000806546,42.361256,-71.0896,0,-0.08,0,0.27,-4.4,-2.08,6.34,-0.35,-0.75,9.69,14.73,1.64,22.76,0,0.09,0
80317203703,14682000806546,42.361256,-71.0896,6,-0.04,0,0.25,-4.17,-1.85,4.59,-0.31,-0.71,9.69,14.73,1.18,22.55,0,0.09,0
80317102814,14682000806546,42.361256,-71.090065,4406,0.08,0,0.23,-0.23,-0.23,275.35,-0.04,-0.04,9.85,2,-21.36,20.31,0,0.09,0
80317190014,14682000806546,42.361256,-71.089561,337,0.02,0,0.26,0.69,3.92,118.52,0.67,0.12,9.73,-11.36,20.91,25.82,0,0.08,0
80317185751,14682000806546,42.361256,-71.089546,355,0,0,0.31,1.15,3.46,118.23,0.59,0.2,9.73,-11.27,21,25.61,0,0.08,0
80317185850,14682000806546,42.361256,-71.089546,352,0.01,0,0.25,0.69,4.17,118.42,0.71,0.12,9.69,-11.36,21,25.51,0,0.08,0
80317185932,14682000806546,42.361256,-71.089546,343,0.04,0,0.33,0.46,3.72,118.32,0.63,0.08,9.65,-11.36,21.09,25.51,0,0.08,0
80317185907,14682000806546,42.361256,-71.089546,351,-0.02,0,0.15,0.92,3.91,118.72,0.67,0.16,9.77,-11.45,20.91,25.31,0,0.08,0
80317185842,14682000806546,42.361256,-71.089546,351,0.02,0,0.22,0.69,3.71,119.01,0.63,0.12,9.69,-11.55,20.82,25.2,0,0.08,0
80317185800,14682000806546,42.361256,-71.089546,355,0.02,0,0.26,1.15,3.69,118.99,0.63,0.2,9.73,-11.64,21,25.1,0,0.08,0
80317185859,14682000806546,42.361256,-71.089546,349,-0.01,0,0.33,0.46,3.95,118.59,0.67,0.08,9.65,-11.55,21.18,25.1,0,0.08,0
80317185941,14682000806546,42.361256,-71.089546,346,0.07,0,0.31,0.92,3.68,118.7,0.63,0.16,9.77,-11.55,21.09,24.8,0,0.08,0
80317185916,14682000806546,42.361256,-71.089546,345,0.02,0,0.21,1.15,3.92,118.12,0.67,0.2,9.73,-11.27,21.09,24.8,0,0.08,0
80317185916,14682000806546,42.361256,-71.089546,345,0.02,0,0.21,1.15,3.92,118.12,0.67,0.2,9.73,-11.27,21.09,24.8,0,0.08,0
80317182423,14682000806546,42.361256,-71.089668,510,-0.01,0,0.3,0.46,3.92,116.95,0.67,0.08,9.73,-10.91,21.45,24.29,0,0.08,0
80317203613,14682000806546,42.361256,-71.089584,0,-0.01,0,0.22,-4.61,-2.3,5.68,-0.39,-0.78,9.73,14.64,1.45,22.55,0,0.08,0
80317182406,14682000806546,42.361256,-71.089645,518,0.01,0,0.24,1.15,3.69,117.23,0.63,0.2,9.73,-11.18,21.73,24.18,0,0.08,-0.01
80317182415,14682000806546,42.361256,-71.089645,528,0.01,0,0.27,0.69,3.89,116.95,0.67,0.12,9.81,-11,21.64,24.08,0,0.08,-0.01
80317163229,14682000806546,42.361256,-71.089561,2618,0.11,0,0.16,-1.15,1.39,137.37,0.24,-0.2,9.73,-20.55,18.91,23.47,0,0.08,-0.01
80317135933,14682000806546,42.361256,-71.089409,1371,-11.28,0,0.25,-2.75,2.29,114.48,0.39,-0.47,9.81,-10.18,22.36,23.47,0,0.08,-0.01
80317203729,14682000806546,42.361263,-71.0896,0,-0.12,0,0.19,-4.4,-1.85,5.68,-0.31,-0.75,9.69,14.64,1.45,22.35,0,0.09,0
80317102823,14682000806546,42.361263,-71.090057,4360,0.1,0,0.35,-0.68,-0.23,275.3,-0.04,-0.12,9.85,2,-21.55,20.2,0,0.09,0
80317182457,14682000806546,42.361263,-71.089676,507,-0.01,0,0.25,0.46,3.94,116.18,0.67,0.08,9.69,-10.73,21.82,24.59,0,0.08,-0.01
80317203754,14682000806546,42.361271,-71.089607,6,-0.12,0,0.22,-3.95,-1.86,5.75,-0.31,-0.67,9.65,14.45,1.45,23.57,0,0.09,0
80317203802,14682000806546,42.361271,-71.089622,6,-0.12,0,0.27,-4.18,-2.32,5.68,-0.39,-0.71,9.65,14.64,1.45,23.57,0,0.09,0
80317194941,14682000806546,42.361271,-71.090065,105,0.06,0,0.16,-3.95,-2.55,8.65,-0.43,-0.67,9.65,15.55,2.36,23.47,0,0.09,0
80317203745,14682000806546,42.361271,-71.089607,0,-0.11,0,0.21,-4.41,-2.32,4.91,-0.39,-0.75,9.65,14.82,1.27,23.16,0,0.09,0
80317203811,14682000806546,42.361271,-71.089622,0,-0.07,0,0.12,-4.16,-2.31,5.68,-0.39,-0.71,9.69,14.64,1.45,23.06,0,0.09,0
80317203811,14682000806546,42.361271,-71.089622,0,-0.07,0,0.12,-4.16,-2.31,5.68,-0.39,-0.71,9.69,14.64,1.45,23.06,0,0.09,0
80317203737,14682000806546,42.361271,-71.0896,6,-0.08,0,0.25,-4.63,-2.31,5.19,-0.39,-0.78,9.69,15,1.36,22.96,0,0.09,0
80317102832,14682000806546,42.361271,-71.090042,4313,0.05,0,0.26,-0.68,-0.23,275.06,-0.04,-0.12,9.85,1.91,-21.55,20.51,0,0.09,0
80317102840,14682000806546,42.361271,-71.090042,4249,0.03,0,0.36,-0.23,-0.45,274.93,-0.08,-0.04,9.92,1.82,-21.09,19.59,0,0.09,0
80317102905,14682000806546,42.361271,-71.090042,4131,0,0,0.23,0,-0.23,275.17,-0.04,0,9.85,1.91,-21.09,19.39,0,0.09,0
80317102849,14682000806546,42.361271,-71.090042,4210,0.02,0,0.29,-0.46,-0.23,274.58,-0.04,-0.08,9.85,1.73,-21.55,20.41,0,0.09,-0.01
80317102849,14682000806546,42.361271,-71.090042,4210,0.02,0,0.29,-0.46,-0.23,274.58,-0.04,-0.08,9.85,1.73,-21.55,20.41,0,0.09,-0.01
80317185743,14682000806546,42.361271,-71.089546,359,0.02,0,0.23,0.7,3.95,118.91,0.67,0.12,9.65,-11.55,20.91,24.9,0,0.08,0
80317192654,14682000806546,42.361271,-71.089706,156,-0.04,0,0.29,0.46,3.94,115.96,0.67,0.08,9.69,-10.18,20.91,22.96,0,0.08,0
80317182505,14682000806546,42.361271,-71.089691,509,0.01,0,0.2,0.69,3.69,116.28,0.63,0.12,9.73,-10.73,21.73,25,0,0.08,-0.01
80317182514,14682000806546,42.361271,-71.089691,516,-0.03,0,0.21,0.69,3.91,116.47,0.67,0.12,9.77,-11,22.09,24.29,0,0.08,-0.01
80317135949,14682000806546,42.361271,-71.089409,1453,-11.31,0,0.34,-2.99,2.3,114.67,0.39,-0.51,9.77,-10.27,22.36,23.16,0,0.08,-0.01
80317203827,14682000806546,42.361279,-71.089622,0,-0.07,0,0.16,-4.43,-2.56,6.3,-0.43,-0.75,9.61,14.82,1.64,23.16,0,0.09,0
80317203836,14682000806546,42.361279,-71.089622,6,-0.1,0,0.22,-4.45,-1.87,5.71,-0.31,-0.75,9.57,14.55,1.45,23.06,0,0.09,0
80317102922,14682000806546,42.361279,-71.090042,4085,0.01,0,0.33,0,-0.23,276.26,-0.04,0,9.77,2.36,-21.55,20.41,0,0.09,0
80317102922,14682000806546,42.361279,-71.090042,4085,0.01,0,0.33,0,-0.23,276.26,-0.04,0,9.77,2.36,-21.55,20.41,0,0.09,0
80317102914,14682000806546,42.361279,-71.090042,4083,0,0,0.28,-0.23,-0.69,274.84,-0.12,-0.04,9.77,1.82,-21.45,19.8,0,0.09,0
80317185735,14682000806546,42.361279,-71.089531,354,0.02,0,0.17,0.92,3.92,117.93,0.67,0.16,9.73,-11.18,21.09,25.31,0,0.08,0
80317182522,14682000806546,42.361279,-71.089691,513,-0.02,0,0.15,0.69,3.92,116.57,0.67,0.12,9.73,-10.82,21.64,24.49,0,0.08,0
80317182530,14682000806546,42.361279,-71.089691,511,-0.03,0,0.2,0.46,4.4,117.24,0.75,0.08,9.69,-11,21.36,24.29,0,0.08,0
80317135958,14682000806546,42.361279,-71.089401,1389,-11.32,0,0.24,-3.01,2.08,115.25,0.35,-0.51,9.69,-10.55,22.36,23.06,0,0.08,-0.01
80317203926,14682000806546,42.361286,-71.089638,0,-0.08,0,0.25,-4.85,-2.77,5.78,-0.47,-0.82,9.69,14.36,1.45,23.37,0,0.09,0
80317203852,14682000806546,42.361286,-71.089622,0,-0.12,0,0.38,-4.41,-2.09,4.59,-0.35,-0.75,9.65,14.73,1.18,22.96,0,0.09,0
80317203917,14682000806546,42.361286,-71.089638,6,-0.09,0,0.15,-4.41,-2.55,5.32,-0.43,-0.75,9.65,14.64,1.36,22.96,0,0.09,0
80317102938,14682000806546,42.361286,-71.090034,4013,-0.05,0,0.3,0,0,275.57,0,0,9.85,2.09,-21.45,20.51,0,0.09,0
80317102947,14682000806546,42.361286,-71.090034,3999,-0.07,0,0.3,0,-0.46,275.08,-0.08,0,9.77,1.91,-21.45,19.29,0,0.09,0
80317203901,14682000806546,42.361286,-71.089638,6,-0.1,0,0.15,-4.43,-2.56,5.29,-0.43,-0.75,9.61,14.73,1.36,22.55,-0.01,0.09,0
80317185726,14682000806546,42.361286,-71.089531,358,0.03,0,0.17,0.69,3.92,119.1,0.67,0.12,9.73,-11.64,20.91,24.8,0,0.08,0
80317182638,14682000806546,42.361286,-71.089706,513,-0.02,0,0.19,0.92,3.69,116.76,0.63,0.16,9.73,-11,21.82,24.69,0,0.08,0
80317182703,14682000806546,42.361286,-71.089706,514,0.06,0,0.36,0.93,3.94,117.14,0.67,0.16,9.69,-11,21.45,24.59,0,0.08,0
80317182646,14682000806546,42.361286,-71.089706,518,0.02,0,0.24,0.46,3.69,117.14,0.63,0.08,9.73,-11,21.45,24.39,0,0.08,0
80317182604,14682000806546,42.361286,-71.089691,511,-0.01,0,0.28,0.69,3.68,116.37,0.63,0.12,9.77,-10.73,21.64,24.39,0,0.08,0
80317203844,14682000806546,42.361286,-71.089622,0,-0.11,0,0.24,-4.16,-2.31,4.48,-0.39,-0.71,9.69,15.09,1.18,23.47,0,0.08,0
80317203935,14682000806546,42.361286,-71.089638,6,-0.12,0,0.2,-4.41,-2.55,5.95,-0.43,-0.75,9.65,14.82,1.55,23.47,0,0.08,0
80317162542,14682000806546,42.361286,-71.089378,413,0.02,0,0.22,-1.15,1.15,138.95,0.2,-0.2,9.77,-21.09,18.36,23.47,0,0.08,0
80317203909,14682000806546,42.361286,-71.089638,6,-0.12,0,0.26,-4.2,-2.33,5.99,-0.39,-0.71,9.61,14.73,1.55,22.55,0,0.08,0
80317182539,14682000806546,42.361286,-71.089691,511,-0.03,0,0.14,0.91,4.35,116.57,0.75,0.16,9.81,-10.82,21.64,24.49,0,0.08,-0.01
80317182547,14682000806546,42.361286,-71.089691,535,0.01,0,0.21,0.46,3.66,117.34,0.63,0.08,9.81,-11.09,21.45,24.39,0,0.08,-0.01
80317182555,14682000806546,42.361286,-71.089691,517,0.02,0,0.23,0.92,3.69,116.76,0.63,0.16,9.73,-10.82,21.45,24.29,0,0.08,-0.01
80317182712,14682000806546,42.361286,-71.089714,513,0.06,0,0.23,0.46,3.49,116.85,0.59,0.08,9.65,-10.91,21.55,24.29,0,0.08,-0.01
80317182613,14682000806546,42.361286,-71.089691,516,0.01,0,0.27,0.92,3.46,117.34,0.59,0.16,9.73,-11.09,21.45,24.18,0,0.08,-0.01
80317182613,14682000806546,42.361286,-71.089691,516,0.01,0,0.27,0.92,3.46,117.34,0.59,0.16,9.73,-11.09,21.45,24.18,0,0.08,-0.01
80317182629,14682000806546,42.361286,-71.089691,517,-0.02,0,0.21,0.46,3.92,117.24,0.67,0.08,9.73,-11.09,21.55,24.18,0,0.08,-0.01
80317182654,14682000806546,42.361286,-71.089706,515,0.05,0,0.17,0.69,3.69,116.57,0.63,0.12,9.73,-10.82,21.64,24.08,0,0.08,-0.01
80317140015,14682000806546,42.361286,-71.089401,1346,-11.39,0,0.38,-3,2.31,115.16,0.39,-0.51,9.73,-10.55,22.45,23.67,0,0.08,-0.01
80317140007,14682000806546,42.361286,-71.089401,1370,-11.36,0,0.55,-3.2,1.83,114.78,0.31,-0.55,9.81,-10.36,22.45,23.47,0,0.08,-0.01
80317203959,14682000806546,42.361294,-71.089638,4,-0.06,0,0.2,-4.21,-2.57,6.34,-0.43,-0.71,9.57,14.73,1.64,23.47,0,0.09,0
80317203942,14682000806546,42.361294,-71.089638,0,-0.08,0,0.3,-4.18,-2.09,4.97,-0.35,-0.71,9.65,14.64,1.27,23.27,0,0.09,0
80317103004,14682000806546,42.361294,-71.090012,3975,-0.02,0,0.32,-0.46,-0.46,275.86,-0.08,-0.08,9.81,2.18,-21.27,20.61,0,0.09,0
80317102955,14682000806546,42.361294,-71.090012,3991,-0.03,0,0.41,0,-0.68,276.31,-0.12,0,9.89,2.36,-21.36,20.41,0,0.09,0
80317203951,14682000806546,42.361294,-71.089638,0,-0.08,0,0.12,-4.38,-1.84,5.71,-0.31,-0.75,9.73,15.45,1.55,23.06,0,0.08,0
80317192645,14682000806546,42.361294,-71.089729,156,-0.04,0,0.4,0.93,3.94,116.47,0.67,0.16,9.69,-10.55,21.18,22.76,0,0.08,0
80317162607,14682000806546,42.361294,-71.089378,431,-0.01,0,0.38,-1.39,1.62,139.1,0.27,-0.24,9.69,-21.09,18.27,23.67,0,0.08,-0.01
80317140032,14682000806546,42.361294,-71.089386,1331,-11.34,0,0.2,-3,2.08,114.86,0.35,-0.51,9.73,-10.36,22.36,23.57,0,0.08,-0.01
80317140023,14682000806546,42.361294,-71.089386,1323,-11.36,0,0.33,-3.01,1.62,114.86,0.27,-0.51,9.69,-10.36,22.36,23.37,0,0.08,-0.01
80317162551,14682000806546,42.361294,-71.089378,406,0.01,0,0.26,-1.63,1.4,138.49,0.24,-0.27,9.65,-20.55,18.18,23.47,-0.01,0.08,-0.01
80317204033,14682000806546,42.361305,-71.089638,0,-0.11,0,0.22,-4.41,-2.09,5.32,-0.35,-0.75,9.65,14.64,1.36,24.08,0,0.09,0
80317204016,14682000806546,42.361305,-71.089638,6,-0.1,0,0.33,-4.43,-2.56,5.68,-0.43,-0.75,9.61,14.64,1.45,23.88,0,0.09,0
80317204042,14682000806546,42.361305,-71.089638,6,-0.15,0,0.16,-4.88,-2.09,5.71,-0.35,-0.82,9.65,14.55,1.45,23.67,0,0.09,0
80317204025,14682000806546,42.361305,-71.089638,0,-0.12,0,0.18,-3.93,-2.31,5.92,-0.39,-0.67,9.69,14.91,1.55,23.47,0,0.09,0
80317204049,14682000806546,42.361305,-71.089638,0,-0.15,0,0.33,-4.86,-2.08,5.32,-0.35,-0.82,9.69,14.64,1.36,23.16,0,0.09,0
80317103029,14682000806546,42.361305,-71.089996,4175,-0.11,0,0.47,-0.23,-0.23,275.15,-0.04,-0.04,9.85,1.91,-21.18,20.41,0,0.09,0
80317103012,14682000806546,42.361305,-71.090012,3991,-0.03,0,0.29,-0.23,-0.45,274.66,-0.08,-0.04,9.89,1.73,-21.18,19.9,0,0.09,0
80317103021,14682000806546,42.361305,-71.089996,4048,-0.08,0,0.21,-0.23,-0.23,275.57,-0.04,-0.04,9.92,2.09,-21.45,19.69,0,0.09,0
80317204058,14682000806546,42.361305,-71.089638,6,-0.11,0,0.25,-4.18,-2.55,6.87,-0.43,-0.71,9.65,15.09,1.82,23.06,-0.01,0.09,0
80317185718,14682000806546,42.361305,-71.089531,355,0.06,0,0.19,1.39,4.17,118.47,0.71,0.24,9.69,-11.64,21.45,25,0,0.08,0
80317185710,14682000806546,42.361305,-71.089531,358,0.05,0,0.14,0.69,3.69,118.02,0.63,0.12,9.73,-11.27,21.18,24.69,0,0.08,0
80317204008,14682000806546,42.361305,-71.089638,0,-0.09,0,0.19,-4.22,-2.11,4.91,-0.35,-0.71,9.57,14.82,1.27,23.27,0,0.08,0
80317162714,14682000806546,42.361305,-71.089378,439,-0.11,0,0.24,-2.07,1.38,138.76,0.24,-0.35,9.77,-20.64,18.09,23.67,0,0.08,-0.01
80317162616,14682000806546,42.361305,-71.089378,417,-0.02,0,0.23,-1.61,1.61,138.55,0.27,-0.27,9.77,-21,18.55,23.57,0,0.08,-0.01
80317140048,14682000806546,42.361305,-71.089386,1322,-11.31,0,0.17,-3.24,1.85,115.06,0.31,-0.55,9.69,-10.45,22.36,23.47,0,0.08,-0.01
80317140105,14682000806546,42.361305,-71.089386,1324,-11.29,0,0.3,-2.99,2.07,114.5,0.35,-0.51,9.77,-10.27,22.55,23.47,0,0.08,-0.01
80317162649,14682000806546,42.361305,-71.089378,413,-0.13,0,0.42,-1.85,1.39,138.81,0.24,-0.31,9.73,-21.09,18.45,23.37,0,0.08,-0.01
80317162632,14682000806546,42.361305,-71.089378,410,-0.07,0,0.27,-1.4,1.63,138.69,0.27,-0.24,9.65,-21,18.45,23.37,0,0.08,-0.01
80317162641,14682000806546,42.361305,-71.089378,420,-0.1,0,0.2,-2.08,1.39,138.43,0.24,-0.35,9.73,-20.91,18.55,23.37,0,0.08,-0.01
80317140040,14682000806546,42.361305,-71.089386,1287,-11.32,0,0.17,-3.23,2.08,115.14,0.35,-0.55,9.73,-10.45,22.27,23.37,0,0.08,-0.01
80317162657,14682000806546,42.361305,-71.089378,424,-0.08,0,0.25,-1.41,1.17,138.73,0.2,-0.24,9.57,-20.82,18.27,23.16,0,0.08,-0.01
80317162706,14682000806546,42.361305,-71.089378,429,-0.07,0,0.28,-1.61,1.61,138.46,0.27,-0.27,9.77,-20.73,18.36,23.16,0,0.08,-0.01
80317162623,14682000806546,42.361305,-71.089378,410,-0.04,0,0.29,-1.39,1.62,138.55,0.27,-0.24,9.69,-21,18.55,23.16,0,0.08,-0.01
80317140057,14682000806546,42.361305,-71.089386,1329,-11.28,0,0.25,-3,2.31,115.06,0.39,-0.51,9.73,-10.45,22.36,23.16,0,0.08,-0.01
80317150623,14682000806546,42.361305,-71.090317,4155,0.04,0,0.19,-3.24,2.08,136.08,0.35,-0.55,9.69,-19.64,18.91,18.88,0,0.08,-0.01
80317204114,14682000806546,42.361313,-71.089645,0,-0.11,0,0.19,-4.43,-2.33,5.64,-0.39,-0.75,9.61,14.73,1.45,23.67,0,0.09,0
80317103037,14682000806546,42.361313,-71.089989,4461,-0.15,0,0.29,-0.46,-0.23,276.1,-0.04,-0.08,9.81,2.27,-21.27,20,0,0.09,0
80317204123,14682000806546,42.361313,-71.089645,6,-0.13,0,0.17,-3.98,-2.58,0,-0.43,-0.67,9.57,0,0,0,0,0.09,0
80317204107,14682000806546,42.361313,-71.089645,0,-0.1,0,0.25,-4.39,-2.54,7.04,-0.43,-0.75,9.69,14.73,1.82,23.06,0,0.08,0
80317193523,14682000806546,42.361313,-71.089531,108,0.02,0,0.33,0.92,4.13,116.07,0.71,0.16,9.77,-10.27,21,22.86,0,0.08,0
80317193123,14682000806546,42.361313,-71.089622,125,-0.06,0,0.31,0.92,4.15,114.84,0.71,0.16,9.73,-9.64,20.82,23.27,-0.01,0.08,0
80317193123,14682000806546,42.361313,-71.089622,125,-0.06,0,0.31,0.92,4.15,114.84,0.71,0.16,9.73,-9.64,20.82,23.27,-0.01,0.08,0
80317162722,14682000806546,42.361313,-71.089378,443,-0.06,0,0.28,-1.38,1.15,138.32,0.2,-0.24,9.77,-20.73,18.45,23.67,0,0.08,-0.01
80317162731,14682000806546,42.361313,-71.089378,462,-0.01,0,0.22,-1.6,1.6,138.97,0.27,-0.27,9.81,-21,18.27,23.06,0,0.08,-0.01
80317102101,14682000806546,42.36132,-71.089409,188,0.99,0,2.32,-7.11,3.9,13.32,0.43,-0.78,6.28,41.09,9.73,9.08,0.16,0.13,-0.04
80317204148,14682000806546,42.36132,-71.089668,0,-0.16,0,0.14,-4.17,-1.85,4.94,-0.31,-0.71,9.69,14.73,1.27,24.08,0,0.09,0
80317204205,14682000806546,42.36132,-71.089668,6,-0.15,0,0.34,-4.66,-2.1,5.41,-0.35,-0.78,9.61,15.36,1.45,23.27,0,0.09,0
80317204157,14682000806546,42.36132,-71.089668,0,-0.17,0,0.21,-4.63,-2.31,6.03,-0.39,-0.78,9.69,14.64,1.55,23.06,0,0.09,0
80317204132,14682000806546,42.36132,-71.089645,6,-0.12,0,0.18,-4.2,-2.1,6.12,-0.35,-0.71,9.61,15.27,1.64,22.76,0,0.09,0
80317103111,14682000806546,42.36132,-71.089973,4506,-0.09,0,0.43,0,-0.46,275.59,-0.08,0,9.81,2.09,-21.36,19.8,0,0.09,0
80317103102,14682000806546,42.36132,-71.089989,4567,-0.1,0,0.21,-0.23,-0.45,275.86,-0.08,-0.04,9.89,2.18,-21.27,19.8,0,0.09,0
80317103046,14682000806546,42.36132,-71.089989,4738,-0.14,0,0.3,-0.23,-0.68,275.57,-0.12,-0.04,9.85,2.09,-21.45,19.59,0,0.09,0
80317103054,14682000806546,42.36132,-71.089989,4684,-0.14,0,0.34,-0.46,-0.23,275.64,-0.04,-0.08,9.77,2.09,-21.18,18.78,-0.01,0.09,0
80317185702,14682000806546,42.36132,-71.089516,355,0.04,0,0.16,0.69,3.68,118.4,0.63,0.12,9.77,-11.45,21.18,25.31,0,0.08,0
80317204222,14682000806546,42.36132,-71.089668,0,-0.16,0,0.19,-4.39,-2.54,6.1,-0.43,-0.75,9.69,14.45,1.55,23.57,0,0.08,0
80317204222,14682000806546,42.36132,-71.089668,0,-0.16,0,0.19,-4.39,-2.54,6.1,-0.43,-0.75,9.69,14.45,1.55,23.57,0,0.08,0
80317162846,14682000806546,42.36132,-71.089386,140,-0.08,0,0.22,-1.64,1.4,138.81,0.24,-0.27,9.61,-21.09,18.45,23.47,0,0.08,0
80317204214,14682000806546,42.36132,-71.089668,0,-0.15,0,0.19,-4.4,-2.08,5.1,-0.35,-0.75,9.69,15.27,1.36,23.37,0,0.08,0
80317204140,14682000806546,42.36132,-71.089645,0,-0.12,0,0.23,-4.2,-2.33,5.26,-0.39,-0.71,9.61,14.82,1.36,22.86,0,0.08,0
80317162805,14682000806546,42.36132,-71.089378,922,-0.04,0,0.26,-1.62,1.62,138.3,0.27,-0.27,9.73,-20.82,18.55,24.18,0,0.08,-0.01
80317162904,14682000806546,42.36132,-71.089386,1031,-0.11,0,0.19,-1.15,1.62,139.2,0.27,-0.2,9.73,-21.27,18.36,24.08,0,0.08,-0.01
80317162904,14682000806546,42.36132,-71.089386,1031,-0.11,0,0.19,-1.15,1.62,139.2,0.27,-0.2,9.73,-21.27,18.36,24.08,0,0.08,-0.01
80317162756,14682000806546,42.36132,-71.089378,817,-0.01,0,0.38,-1.39,1.39,138.41,0.24,-0.24,9.73,-21,18.64,23.78,0,0.08,-0.01
80317162830,14682000806546,42.36132,-71.089386,891,-0.07,0,0.26,-1.6,1.6,138.83,0.27,-0.27,9.81,-21,18.36,23.57,0,0.08,-0.01
80317162821,14682000806546,42.36132,-71.089378,865,-0.02,0,0.24,-1.62,1.39,138.69,0.24,-0.27,9.69,-21,18.45,23.57,0,0.08,-0.01
80317162838,14682000806546,42.36132,-71.089386,420,-0.15,0,0.21,-1.63,1.63,138.18,0.27,-0.27,9.65,-20.73,18.55,23.57,0,0.08,-0.01
80317162747,14682000806546,42.36132,-71.089378,616,-0.01,0,0.23,-1.38,1.38,138.71,0.24,-0.24,9.77,-20.91,18.36,23.37,0,0.08,-0.01
80317162813,14682000806546,42.36132,-71.089378,853,0,0,0.25,-1.38,1.15,138.03,0.2,-0.24,9.77,-20.82,18.73,23.27,0,0.08,-0.01
80317162740,14682000806546,42.36132,-71.089378,489,-0.05,0,0.27,-1.61,1.61,138.95,0.27,-0.27,9.77,-21.09,18.36,23.06,0,0.08,-0.01
80317162855,14682000806546,42.36132,-71.089386,825,-0.08,0,0.27,-1.61,1.38,138.81,0.24,-0.27,9.77,-21.09,18.45,22.96,0,0.08,-0.01
80317204238,14682000806546,42.361328,-71.089668,6,-0.16,0,0.35,-4.45,-2.57,5.29,-0.43,-0.75,9.57,14.73,1.36,23.27,0,0.09,0
80317204247,14682000806546,42.361328,-71.089676,0,-0.18,0,0.23,-4.41,-2.09,6.38,-0.35,-0.75,9.65,14.64,1.64,23.16,0,0.09,0
80317103135,14682000806546,42.361328,-71.089966,4946,-0.14,0,0.34,-0.23,-0.46,275.57,-0.08,-0.04,9.81,2.09,-21.45,20.2,0,0.09,0
80317103144,14682000806546,42.361328,-71.089966,6052,-0.15,0,0.25,-0.46,-0.23,275.61,-0.04,-0.08,9.81,2.09,-21.27,20,0,0.09,0
80317103119,14682000806546,42.361328,-71.089973,4579,-0.13,0,0.37,-0.23,-0.45,275.42,-0.08,-0.04,9.89,2,-21.09,19.8,0,0.09,0
80317103128,14682000806546,42.361328,-71.089966,4740,-0.12,0,0.26,0,-0.23,274.86,-0.04,0,9.81,1.82,-21.36,19.39,0,0.09,0
80317204256,14682000806546,42.361328,-71.089676,0,-0.13,0,0.23,-4.22,-2.11,6.06,-0.35,-0.71,9.57,14.55,1.55,23.67,-0.01,0.09,0
80317185653,14682000806546,42.361328,-71.089516,360,0.04,0,0.26,1.15,3.92,118.4,0.67,0.2,9.73,-11.45,21.18,25.31,0,0.08,0
80317162534,14682000806546,42.361328,-71.089317,407,-0.07,0,0.26,-1.39,1.85,138.44,0.31,-0.24,9.69,-20.82,18.45,23.67,0,0.08,-0.01
80317204303,14682000806546,42.361336,-71.089676,0,-0.16,0,0.13,-4.2,-2.1,6.03,-0.35,-0.71,9.61,14.64,1.55,24.18,0,0.09,0
80317204312,14682000806546,42.361336,-71.089676,6,-0.15,0,0.17,-4.38,-2.53,5.81,-0.43,-0.75,9.73,15.18,1.55,22.45,0,0.09,0
80317103153,14682000806546,42.361336,-71.089951,7780,-0.17,0,0.23,-0.23,-0.23,274.91,-0.04,-0.04,9.89,1.82,-21.18,19.59,0,0.09,0
80317185645,14682000806546,42.361336,-71.089516,359,0.02,0,0.33,0.92,3.68,118.8,0.63,0.16,9.77,-11.55,21,25.41,0,0.08,0
80317185628,14682000806546,42.361336,-71.089516,357,0.08,0,0.19,0.93,4.17,118.72,0.71,0.16,9.69,-11.45,20.91,25.2,0,0.08,0
80317185636,14682000806546,42.361336,-71.089516,361,0.07,0,0.26,0.91,3.89,118.72,0.67,0.16,9.81,-11.45,20.91,25.1,0,0.08,0
80317185611,14682000806546,42.361336,-71.089516,365,0.02,0,0.21,0.92,3.69,118.72,0.63,0.16,9.73,-11.45,20.91,25,0,0.08,0
80317185521,14682000806546,42.361336,-71.089508,364,0.08,0,0.22,0.23,3.92,118.51,0.67,0.04,9.73,-11.45,21.09,25,0,0.08,0
80317185619,14682000806546,42.361336,-71.089516,363,0.05,0,0.28,1.38,4.15,118.73,0.71,0.24,9.73,-11.36,20.73,24.8,0,0.08,0
80317185603,14682000806546,42.361336,-71.089508,362,0.03,0,0.3,0.69,3.23,118.72,0.55,0.12,9.73,-11.45,20.91,24.8,0,0.08,-0.01
80317204419,14682000806546,42.361343,-71.089691,6,-0.17,0,0.38,-4.2,-1.87,4.67,-0.31,-0.71,9.61,14.45,1.18,24.18,0,0.09,0
80317204337,14682000806546,42.361343,-71.089676,0,-0.14,0,0.18,-4.47,-2.11,5.68,-0.35,-0.75,9.53,14.64,1.45,23.67,0,0.09,0
80317204346,14682000806546,42.361343,-71.089676,6,-0.15,0,0.21,-4.43,-2.33,5.39,-0.39,-0.75,9.61,14.45,1.36,23.47,0,0.09,0
80317204411,14682000806546,42.361343,-71.089691,0,-0.16,0,0.26,-3.95,-2.09,5.44,-0.35,-0.67,9.65,15.27,1.45,23.37,0,0.09,0
80317204402,14682000806546,42.361343,-71.089691,6,-0.18,0,0.26,-4.41,-2.32,5.99,-0.39,-0.75,9.65,14.73,1.55,23.16,0,0.09,0
80317103226,14682000806546,42.361343,-71.089951,11850,-0.27,0,0.24,0,-1.15,275.54,-0.2,0,9.81,2.09,-21.55,20.61,0,0.09,0
